"Date","BTCUSD Return","BTCUSD Close","JAAA Return","JAAA Close","JAAA Adj. Close","BKLN Return","BKLN Close","BKLN Adj. Close","CWB Return","CWB Close","CWB Adj. Close","XLRE Return","XLRE Close","XLRE Adj. Close","SPY Return","SPY Close","SPY Adj. Close"
04-30-2026,1.5157,76461.51,0.2012,50.52,50.32,0.2230,20.58,20.38,0.5315,101.04,100.92,0.3002,44.40,44.01,0.6983,718.66,716.81
05-01-2026,1.5621,77870.90,0.2009,50.51,50.31,0.2230,20.58,20.38,0.5459,101.87,101.87,0.2979,44.32,43.93,0.7030,720.65,718.80
05-02-2026,1.5814,78458.67,,,,,,,,,,,,,,,
05-03-2026,1.5966,78921.14,,,,,,,,,,,,,,,
05-04-2026,1.6295,79919.11,0.2016,50.54,50.34,0.2242,20.60,20.40,0.5543,102.42,102.42,0.2909,44.08,43.70,0.6968,718.01,716.17
05-05-2026,1.6864,81650.01,0.2021,50.56,50.36,0.2260,20.63,20.43,0.5767,103.90,103.90,0.2935,44.17,43.79,0.7104,723.77,721.91
05-06-2026,1.6791,81427.80,0.2021,50.56,50.36,0.2266,20.64,20.44,0.6033,105.65,105.65,0.3102,44.74,44.35,0.7342,733.83,731.94
05-07-2026,1.6280,79876.14,0.2023,50.57,50.37,0.2278,20.66,20.46,0.5825,104.28,104.28,0.3002,44.40,44.01,0.7288,731.58,729.70
05-08-2026,1.6363,80126.00,0.2031,50.60,50.40,0.2272,20.65,20.45,0.5886,104.68,104.68,0.3005,44.41,44.02,0.7431,737.62,735.73
05-09-2026,1.6584,80797.42,,,,,,,,,,,,,,,
05-10-2026,1.6559,80724.20,,,,,,,,,,,,,,,
05-11-2026,1.6907,81780.00,0.2028,50.59,50.39,0.2272,20.65,20.45,0.6086,106.00,106.00,0.3052,44.57,44.18,0.7471,739.30,737.40
05-12-2026,1.6543,80672.90,0.2035,50.62,50.42,0.2266,20.64,20.44,0.5906,104.81,104.81,0.3055,44.58,44.19,0.7444,738.18,736.28
05-13-2026,1.6215,79676.66,0.2038,50.63,50.43,0.2272,20.65,20.45,0.6092,106.04,106.04,0.2947,44.21,43.83,0.7542,742.31,740.40
05-14-2026,1.6783,81404.16,0.2040,50.64,50.44,0.2278,20.66,20.46,0.6173,106.57,106.57,0.2859,43.91,43.53,0.7680,748.17,746.25
05-15-2026,1.6020,79083.35,0.2038,50.63,50.43,0.2248,20.61,20.41,0.5859,104.50,104.50,0.2660,43.23,42.85,0.7468,739.17,737.27
05-16-2026,1.5732,78208.04,,,,,,,,,,,,,,,
05-17-2026,1.5742,78240.00,,,,,,,,,,,,,,,
05-18-2026,1.5285,76849.26,0.2042,50.65,50.45,0.2255,20.52,20.42,0.5610,102.86,102.86,0.2812,43.75,43.37,0.7455,738.65,736.75
05-19-2026,1.5355,77062.00,0.2040,50.64,50.44,0.2243,20.50,20.40,0.5546,102.44,102.44,0.2868,43.94,43.56,0.7339,733.73,731.85
05-20-2026,1.5542,77632.24,0.2045,50.66,50.46,0.2243,20.50,20.40,0.5648,103.11,103.11,0.3011,44.43,44.04,0.7517,741.25,739.35
05-21-2026,1.5542,77630.80,0.2045,50.66,50.46,0.2237,20.49,20.39,0.5991,105.37,105.37,0.3032,44.50,44.11,0.7552,742.72,740.81
05-22-2026,1.4970,75892.47,0.2052,50.69,50.49,0.2225,20.47,20.37,0.6033,105.65,105.65,0.3049,44.56,44.17,0.7621,745.64,743.72
05-23-2026,1.5391,77173.32,,,,,,,,,,,,,,,
05-24-2026,1.5251,76748.00,,,,,,,,,,,,,,,
05-25-2026,1.5402,77206.90,,,,,,,,,,,,,,,
05-26-2026,1.5005,75999.18,0.2054,50.70,50.50,0.2231,20.48,20.38,0.6200,106.75,106.75,0.3093,44.71,44.32,0.7738,750.59,748.66
05-27-2026,1.4723,75141.03,0.2059,50.72,50.52,0.2243,20.50,20.40,0.6224,106.91,106.91,0.3070,44.63,44.24,0.7735,750.46,748.53
05-28-2026,1.4175,73477.34,0.2057,50.71,50.51,0.2237,20.49,20.39,0.6347,107.72,107.72,0.3005,44.41,44.02,0.7832,754.60,752.66
05-29-2026,1.4208,73576.51,0.2063,50.54,50.54,0.2225,20.47,20.37,0.6405,108.10,108.10,0.2882,43.99,43.61,0.7877,756.48,754.54
05-30-2026,1.4305,73871.19,,,,,,,,,,,,,,,
05-31-2026,1.4228,73637.13,,,,,,,,,,,,,,,
06-01-2026,1.3477,71355.13,0.2063,50.54,50.54,0.2249,20.51,20.41,0.6607,109.43,109.43,0.2671,43.27,42.89,0.7926,758.54,756.59
06-02-2026,1.2204,67484.99,0.2066,50.55,50.55,0.2249,20.51,20.41,0.6805,110.74,110.74,0.2736,43.49,43.11,0.7950,759.57,757.62
06-03-2026,1.1356,64909.01,0.2063,50.54,50.54,0.2249,20.51,20.41,0.6611,109.46,109.46,0.2742,43.51,43.13,0.7824,754.24,752.30
06-04-2026,1.0916,63571.19,0.2066,50.55,50.55,0.2243,20.50,20.40,0.6642,109.66,109.66,0.3002,44.40,44.01,0.7891,757.09,755.15
06-05-2026,1.0304,61712.00,0.2071,50.57,50.57,0.2219,20.46,20.36,0.5969,105.23,105.23,0.3090,44.70,44.31,0.7429,737.55,735.66
06-06-2026,0.9966,60682.68,,,,,,,,,,,,,,,
06-07-2026,1.0346,61838.92,,,,,,,,,,,,,,,
06-08-2026,1.0882,63466.73,0.2073,50.58,50.58,0.2219,20.46,20.36,0.6019,105.56,105.56,0.2894,44.03,43.65,0.7469,739.22,737.32
06-09-2026,1.0438,62117.95,0.2071,50.57,50.57,0.2225,20.47,20.37,0.5886,104.68,104.68,0.3169,44.97,44.58,0.7418,737.05,735.16
06-10-2026,1.0313,61738.38,0.2073,50.58,50.58,0.2195,20.42,20.32,0.5686,103.36,103.36,0.3175,44.99,44.60,0.7143,725.43,723.57
06-11-2026,1.0837,63332.00,0.2075,50.59,50.59,0.2207,20.44,20.34,0.6029,105.62,105.62,0.3155,44.92,44.53,0.7434,737.76,735.86
06-12-2026,1.0862,63408.07,0.2078,50.60,50.60,0.2201,20.43,20.33,0.6220,106.88,106.88,0.3283,45.36,44.97,0.7529,741.75,739.84
06-13-2026,1.1141,64254.00,,,,,,,,,,,,,,,
06-14-2026,1.1034,63931.00,,,,,,,,,,,,,,,
06-15-2026,1.1875,66487.44,0.2082,50.62,50.62,0.2219,20.46,20.36,0.6658,109.77,109.77,0.3175,44.99,44.60,0.7838,754.83,752.89
06-16-2026,1.1647,65792.70,0.2080,50.61,50.61,0.2243,20.50,20.40,0.6614,109.48,109.48,0.3207,45.10,44.71,0.7731,750.33,748.40
06-17-2026,1.1179,64370.66,0.2080,50.61,50.61,0.2225,20.47,20.37,0.6623,109.54,109.54,0.2876,43.97,43.59,0.7510,740.96,739.06
06-18-2026,1.0732,63012.28,0.2087,50.64,50.64,0.2219,20.46,20.36,0.6781,110.58,110.58,0.2844,43.86,43.48,0.7692,746.74,746.74
06-19-2026,1.0792,63193.97,,,,,,,,,,,,,,,
06-20-2026,1.1010,63858.68,,,,,,,,,,,,,,,
06-21-2026,1.0981,63770.33,,,,,,,,,,,,,,,
06-22-2026,1.1175,64359.17,0.2090,50.65,50.65,0.2220,20.36,20.36,0.6757,110.42,110.42,0.3004,44.02,44.02,0.7636,744.39,744.39
06-23-2026,1.0527,62388.98,0.2087,50.64,50.64,0.2208,20.34,20.34,0.6426,108.24,108.24,0.3187,44.64,44.64,0.7380,733.58,733.58
06-24-2026,1.0027,60869.51,0.2087,50.64,50.64,0.2196,20.32,20.32,0.6258,107.13,107.13,0.3149,44.51,44.51,0.7372,733.24,733.24
06-25-2026,0.9529,59356.99,0.2092,50.66,50.66,0.2190,20.31,20.31,0.6317,107.52,107.52,0.3172,44.59,44.59,0.7397,734.30,734.30
06-26-2026,0.9616,59620.51,0.2094,50.67,50.67,0.2183,20.30,20.30,0.6010,105.50,105.50,0.3364,45.24,45.24,0.7272,728.99,728.99
06-27-2026,0.9807,60199.37,,,,,,,,,,,,,,,
06-28-2026,0.9596,59559.05,,,,,,,,,,,,,,,
06-29-2026,0.9628,59657.60,,,,,,,,,,,,,,,
